NODE_10537_length_800_cov_1.871141,Nonlabens dokdonensis
NODE_6164_length_1236_cov_1.728196,Nonlabens dokdonensis
NODE_25957_length_360_cov_1.642623,Nonlabens dokdonensis
NODE_11881_length_723_cov_2.425150,Nonlabens dokdonensis
NODE_34567_length_269_cov_1.303738,Rhodanobacter denitrificans
NODE_33686_length_276_cov_1.122172,Nonlabens dokdonensis
NODE_13411_length_653_cov_0.889632,Nonlabens dokdonensis
NODE_39635_length_241_cov_1.215054,Nonlabens dokdonensis
NODE_27443_length_342_cov_0.996516,Nonlabens dokdonensis
NODE_28497_length_329_cov_1.609489,Nonlabens dokdonensis
NODE_22950_length_407_cov_1.630682,Nonlabens dokdonensis
NODE_15286_length_584_cov_2.449905,Nonlabens dokdonensis
NODE_34852_length_267_cov_1.202830,Nonlabens dokdonensis
NODE_25674_length_364_cov_1.061489,Nonlabens dokdonensis
NODE_16648_length_543_cov_1.229508,Nonlabens dokdonensis
NODE_27977_length_335_cov_2.350000,Nonlabens dokdonensis
NODE_22599_length_413_cov_1.357542,Nonlabens dokdonensis
NODE_19172_length_479_cov_0.997642,Nonlabens dokdonensis
NODE_13309_length_657_cov_1.963455,Nonlabens dokdonensis
NODE_14699_length_604_cov_1.663024,Nonlabens dokdonensis
NODE_42011_length_230_cov_0.920000,Nonlabens dokdonensis
NODE_28552_length_329_cov_0.788321,Nonlabens dokdonensis
NODE_26483_length_353_cov_1.815436,Nonlabens dokdonensis
NODE_28578_length_328_cov_1.457875,Nonlabens dokdonensis
NODE_24191_length_385_cov_2.081818,Nonlabens dokdonensis
NODE_34944_length_267_cov_0.783019,Nonlabens dokdonensis
NODE_7734_length_1023_cov_1.773760,Nonlabens dokdonensis
NODE_6672_length_1152_cov_2.453054,Nonlabens dokdonensis
NODE_18714_length_490_cov_1.793103,Nonlabens dokdonensis
NODE_1673_length_7210_cov_7.213697,Xylella fastidiosa
NODE_28106_length_334_cov_0.978495,Nonlabens dokdonensis
NODE_28163_length_333_cov_1.284173,Nonlabens dokdonensis
NODE_21041_length_442_cov_0.935401,Nonlabens dokdonensis
NODE_631_length_26627_cov_7.612223,Xylella fastidiosa
NODE_29026_length_323_cov_1.055970,Nonlabens dokdonensis
NODE_22896_length_408_cov_1.402266,Nonlabens dokdonensis
NODE_13139_length_664_cov_1.210181,Nonlabens dokdonensis
NODE_7732_length_1023_cov_2.056818,Nonlabens dokdonensis
NODE_38191_length_248_cov_1.077720,Nonlabens dokdonensis
NODE_29648_length_316_cov_1.310345,Nonlabens dokdonensis
NODE_14609_length_608_cov_1.743219,Nonlabens dokdonensis
NODE_34299_length_271_cov_1.708333,Nonlabens dokdonensis
NODE_31678_length_294_cov_0.987448,Nonlabens dokdonensis
NODE_4627_length_1631_cov_1.515228,Nonlabens dokdonensis
NODE_40651_length_236_cov_1.232044,Nonlabens dokdonensis
NODE_9735_length_851_cov_1.273869,Nonlabens dokdonensis
NODE_36287_length_259_cov_0.931373,Nonlabens dokdonensis
NODE_27456_length_342_cov_0.898955,Nonlabens dokdonensis
NODE_7488_length_1045_cov_3.687879,Nonlabens dokdonensis
NODE_40487_length_237_cov_1.087912,Nonlabens dokdonensis
NODE_18920_length_485_cov_1.220930,Nonlabens dokdonensis
NODE_9385_length_877_cov_1.969586,Nonlabens dokdonensis
NODE_8917_length_912_cov_1.868145,Nonlabens dokdonensis
NODE_15082_length_591_cov_2.264925,Nonlabens dokdonensis
NODE_26572_length_352_cov_1.693603,Nonlabens dokdonensis
NODE_7600_length_1035_cov_1.613265,Nonlabens dokdonensis
NODE_16144_length_557_cov_1.231076,Nonlabens dokdonensis
NODE_5495_length_1377_cov_2.177005,Nonlabens dokdonensis
NODE_26710_length_351_cov_0.902027,Nonlabens dokdonensis
NODE_1962_length_5763_cov_50.030659,Paracoccus denitrificans
NODE_21593_length_431_cov_1.968085,Nonlabens dokdonensis
NODE_12963_length_672_cov_2.115073,Nonlabens dokdonensis
NODE_45964_length_208_cov_0.784314,Nonlabens dokdonensis
NODE_27077_length_346_cov_1.106529,Nonlabens dokdonensis
NODE_24276_length_384_cov_1.346505,Nonlabens dokdonensis
NODE_31400_length_297_cov_1.012397,Nonlabens dokdonensis
NODE_33724_length_276_cov_0.914027,Nonlabens dokdonensis
NODE_46523_length_155_cov_45.720000,Paracoccus denitrificans
NODE_14757_length_602_cov_1.605119,Nonlabens dokdonensis
NODE_13350_length_655_cov_1.331667,Nonlabens dokdonensis
NODE_6702_length_1148_cov_1.623056,Nonlabens dokdonensis
NODE_23216_length_403_cov_0.775862,Nonlabens dokdonensis
NODE_38202_length_248_cov_1.036269,Nonlabens dokdonensis
NODE_12796_length_679_cov_1.373397,Nonlabens dokdonensis
NODE_26624_length_352_cov_0.895623,Nonlabens dokdonensis
NODE_15278_length_585_cov_0.996226,Nonlabens dokdonensis
NODE_13257_length_659_cov_2.711921,Nonlabens dokdonensis
NODE_20046_length_461_cov_1.115764,Nonlabens dokdonensis
NODE_18134_length_504_cov_3.195991,Nonlabens dokdonensis
NODE_19400_length_474_cov_1.102625,Nonlabens dokdonensis
NODE_7482_length_1046_cov_2.042381,Nonlabens dokdonensis
NODE_9154_length_894_cov_2.626937,Nonlabens dokdonensis
NODE_26214_length_357_cov_1.341060,Nonlabens dokdonensis
NODE_36955_length_255_cov_1.095000,Nonlabens dokdonensis
NODE_14529_length_611_cov_0.870504,Nonlabens dokdonensis
NODE_6258_length_1218_cov_71.132416,Paracoccus denitrificans
NODE_33795_length_275_cov_1.395455,Nonlabens dokdonensis
NODE_19079_length_481_cov_1.464789,Nonlabens dokdonensis
NODE_36510_length_258_cov_0.807882,Nonlabens dokdonensis
NODE_12862_length_676_cov_2.302738,Nonlabens dokdonensis
NODE_25270_length_369_cov_2.375796,Nonlabens dokdonensis
NODE_19706_length_468_cov_0.983051,Nonlabens dokdonensis
NODE_7959_length_999_cov_1.693856,Nonlabens dokdonensis
NODE_40480_length_237_cov_1.109890,Nonlabens dokdonensis
NODE_12124_length_711_cov_2.679878,Nonlabens dokdonensis
NODE_18071_length_506_cov_1.980044,Nonlabens dokdonensis
NODE_11288_length_755_cov_1.550000,Nonlabens dokdonensis
NODE_13902_length_633_cov_0.901384,Nonlabens dokdonensis
NODE_19468_length_472_cov_2.438849,Nonlabens dokdonensis
NODE_2943_length_2974_cov_8.322028,Xylella fastidiosa
NODE_818_length_18911_cov_75.875583,Paracoccus denitrificans
NODE_15293_length_584_cov_1.684310,Nonlabens dokdonensis
NODE_28199_length_333_cov_0.931655,Nonlabens dokdonensis
NODE_3323_length_2459_cov_9.136855,Xylella fastidiosa
NODE_16168_length_556_cov_1.481038,Nonlabens dokdonensis
NODE_1288_length_10573_cov_7.704697,Xylella fastidiosa
NODE_21512_length_433_cov_1.050265,Nonlabens dokdonensis
NODE_27001_length_347_cov_1.123288,Nonlabens dokdonensis
NODE_32720_length_284_cov_0.917031,Nonlabens dokdonensis
NODE_7976_length_997_cov_2.834395,Nonlabens dokdonensis
NODE_6606_length_1161_cov_2.009042,Nonlabens dokdonensis
NODE_37223_length_254_cov_0.874372,Nonlabens dokdonensis
NODE_25017_length_373_cov_1.103774,Nonlabens dokdonensis
NODE_45801_length_208_cov_21.980392,Paracoccus denitrificans
NODE_43623_length_221_cov_1.228916,Nonlabens dokdonensis
NODE_27794_length_338_cov_0.805654,Nonlabens dokdonensis
NODE_20245_length_457_cov_1.450249,Nonlabens dokdonensis
NODE_20198_length_458_cov_1.186104,Nonlabens dokdonensis
NODE_10055_length_830_cov_1.388387,Nonlabens dokdonensis
NODE_43064_length_224_cov_1.124260,Nonlabens dokdonensis
NODE_38712_length_246_cov_0.827225,Nonlabens dokdonensis
NODE_35922_length_261_cov_0.922330,Nonlabens dokdonensis
NODE_37654_length_251_cov_1.107143,Nonlabens dokdonensis
NODE_21048_length_442_cov_0.824289,Nonlabens dokdonensis
NODE_12682_length_685_cov_1.228571,Nonlabens dokdonensis
NODE_44564_length_216_cov_0.881988,Nonlabens dokdonensis
NODE_44248_length_217_cov_1.759259,Nonlabens dokdonensis
NODE_13717_length_640_cov_1.494017,Nonlabens dokdonensis
NODE_9981_length_835_cov_1.132051,Nonlabens dokdonensis
NODE_38400_length_247_cov_1.036458,Nonlabens dokdonensis
NODE_20891_length_444_cov_2.488432,Nonlabens dokdonensis
NODE_17592_length_518_cov_2.544276,Nonlabens dokdonensis
NODE_45196_length_212_cov_1.050955,Nonlabens dokdonensis
NODE_14336_length_617_cov_2.674377,Nonlabens dokdonensis
NODE_19508_length_471_cov_3.209135,Nonlabens dokdonensis
NODE_25732_length_363_cov_1.285714,Nonlabens dokdonensis
NODE_665_length_24622_cov_126.263443,Pseudomonas aeruginosa group
NODE_35554_length_263_cov_0.918269,Nonlabens dokdonensis
NODE_19986_length_462_cov_1.373464,Nonlabens dokdonensis
NODE_20540_length_451_cov_0.803030,Nonlabens dokdonensis
NODE_39872_length_240_cov_1.172973,Nonlabens dokdonensis
NODE_41850_length_230_cov_2.165714,Nonlabens dokdonensis
NODE_12245_length_706_cov_1.631336,Nonlabens dokdonensis
NODE_12915_length_674_cov_1.558966,Nonlabens dokdonensis
NODE_23273_length_401_cov_2.757225,Nonlabens dokdonensis
NODE_23013_length_406_cov_1.552707,Nonlabens dokdonensis
NODE_34351_length_271_cov_1.023148,Nonlabens dokdonensis
NODE_23976_length_389_cov_1.571856,Nonlabens dokdonensis
NODE_47255_length_75_cov_3.000000,Xylella fastidiosa
NODE_9605_length_859_cov_2.519900,Nonlabens dokdonensis
NODE_44066_length_219_cov_0.768293,Nonlabens dokdonensis
NODE_21683_length_430_cov_0.954667,Nonlabens dokdonensis
NODE_7875_length_1009_cov_2.035639,Nonlabens dokdonensis
NODE_36178_length_259_cov_1.892157,Nonlabens dokdonensis
NODE_21899_length_425_cov_2.072973,Nonlabens dokdonensis
NODE_45272_length_211_cov_1.858974,Nonlabens dokdonensis
NODE_13419_length_652_cov_2.830821,Nonlabens dokdonensis
NODE_3868_length_1993_cov_2.024768,Nonlabens dokdonensis
NODE_41282_length_233_cov_1.123596,Nonlabens dokdonensis
NODE_35642_length_262_cov_1.599034,Nonlabens dokdonensis
NODE_27657_length_339_cov_1.376761,Nonlabens dokdonensis
NODE_23609_length_395_cov_2.644118,Nonlabens dokdonensis
NODE_21942_length_425_cov_0.978378,Nonlabens dokdonensis
NODE_11146_length_762_cov_1.315417,Nonlabens dokdonensis
NODE_13114_length_665_cov_1.544262,Nonlabens dokdonensis
NODE_26488_length_353_cov_1.684564,Nonlabens dokdonensis
NODE_18317_length_499_cov_146.774775,Paracoccus denitrificans
NODE_29015_length_323_cov_1.160448,Nonlabens dokdonensis
NODE_28858_length_325_cov_1.233333,Nonlabens dokdonensis
NODE_685_length_23794_cov_76.343949,Paracoccus denitrificans
NODE_46755_length_119_cov_28.484375,Paracoccus denitrificans
NODE_14222_length_621_cov_2.058304,Nonlabens dokdonensis
NODE_33570_length_277_cov_0.995495,Nonlabens dokdonensis
NODE_20642_length_449_cov_1.543147,Nonlabens dokdonensis
NODE_29696_length_316_cov_0.808429,Nonlabens dokdonensis
NODE_13387_length_654_cov_1.163606,Nonlabens dokdonensis
NODE_13544_length_647_cov_2.391892,Nonlabens dokdonensis
NODE_42680_length_226_cov_1.350877,Nonlabens dokdonensis
NODE_2507_length_3936_cov_7.929142,Xylella fastidiosa
NODE_37703_length_251_cov_0.933673,Nonlabens dokdonensis
NODE_29367_length_319_cov_1.246212,Nonlabens dokdonensis
NODE_32580_length_285_cov_0.943478,Nonlabens dokdonensis
NODE_22154_length_421_cov_1.076503,Nonlabens dokdonensis
NODE_33809_length_275_cov_1.181818,Nonlabens dokdonensis
NODE_7301_length_1067_cov_1.838933,Nonlabens dokdonensis
NODE_26416_length_354_cov_1.822742,Nonlabens dokdonensis
NODE_38103_length_249_cov_0.840206,Nonlabens dokdonensis
NODE_21395_length_435_cov_1.434211,Nonlabens dokdonensis
NODE_18869_length_486_cov_2.234339,Nonlabens dokdonensis
NODE_37368_length_253_cov_0.909091,Nonlabens dokdonensis
NODE_16842_length_538_cov_1.668737,Nonlabens dokdonensis
NODE_1983_length_5664_cov_47.969692,Paracoccus denitrificans
NODE_11010_length_771_cov_2.188547,Nonlabens dokdonensis
NODE_43711_length_221_cov_0.921687,Nonlabens dokdonensis
NODE_25061_length_372_cov_1.832808,Nonlabens dokdonensis
NODE_14101_length_626_cov_0.793345,Nonlabens dokdonensis
NODE_37348_length_253_cov_0.954545,Nonlabens dokdonensis
NODE_26832_length_349_cov_1.204082,Nonlabens dokdonensis
NODE_1224_length_11209_cov_7.898512,Xylella fastidiosa
NODE_21238_length_438_cov_1.362924,Nonlabens dokdonensis
NODE_27465_length_341_cov_157.083916,Pseudomonas aeruginosa group
NODE_8924_length_911_cov_2.321262,Nonlabens dokdonensis
NODE_42617_length_227_cov_0.924419,Nonlabens dokdonensis
NODE_27956_length_336_cov_0.925267,Nonlabens dokdonensis
NODE_34745_length_268_cov_1.023474,Nonlabens dokdonensis
NODE_24819_length_375_cov_3.428125,Xylella fastidiosa
NODE_25289_length_369_cov_1.566879,Nonlabens dokdonensis
NODE_3383_length_2397_cov_8.676772,Xylella fastidiosa
NODE_26587_length_352_cov_1.269360,Nonlabens dokdonensis
NODE_6068_length_1251_cov_1.711538,Nonlabens dokdonensis
NODE_26845_length_349_cov_1.040816,Nonlabens dokdonensis
NODE_18737_length_489_cov_2.995392,Nonlabens dokdonensis
NODE_18167_length_504_cov_0.942094,Nonlabens dokdonensis
NODE_41448_length_232_cov_1.519774,Nonlabens dokdonensis
NODE_40115_length_239_cov_1.032609,Nonlabens dokdonensis
NODE_10582_length_797_cov_1.247978,Nonlabens dokdonensis
NODE_963_length_15127_cov_46.326367,Paracoccus denitrificans
NODE_27889_length_336_cov_6.380783,Xylella fastidiosa
NODE_46211_length_206_cov_1.066225,Nonlabens dokdonensis
NODE_21729_length_429_cov_0.954545,Nonlabens dokdonensis
NODE_10110_length_826_cov_1.601816,Nonlabens dokdonensis
NODE_26801_length_349_cov_81.982993,Pseudomonas aeruginosa group
NODE_24343_length_383_cov_1.481707,Nonlabens dokdonensis
NODE_5782_length_1309_cov_1.385167,Nonlabens dokdonensis
NODE_46887_length_110_cov_118.236364,Exiguobacterium sp. ZWU0009
NODE_36721_length_256_cov_1.472637,Nonlabens dokdonensis
NODE_33193_length_280_cov_0.946667,Nonlabens dokdonensis
NODE_19575_length_470_cov_1.628916,Nonlabens dokdonensis
NODE_7205_length_1079_cov_2.680664,Nonlabens dokdonensis
NODE_31260_length_298_cov_1.629630,Nonlabens dokdonensis
NODE_23607_length_395_cov_2.658824,Nonlabens dokdonensis
NODE_15952_length_563_cov_0.852362,Nonlabens dokdonensis
NODE_34300_length_271_cov_1.657407,Nonlabens dokdonensis
NODE_15627_length_573_cov_0.808880,Nonlabens dokdonensis
NODE_23303_length_401_cov_1.156069,Nonlabens dokdonensis
NODE_14560_length_609_cov_2.332130,Nonlabens dokdonensis
NODE_43205_length_223_cov_1.541667,Nonlabens dokdonensis
NODE_28230_length_332_cov_1.765343,Nonlabens dokdonensis
NODE_14527_length_611_cov_0.962230,Nonlabens dokdonensis
NODE_27361_length_343_cov_0.871528,Nonlabens dokdonensis
NODE_20164_length_458_cov_2.302730,Nonlabens dokdonensis
NODE_7968_length_998_cov_2.217391,Nonlabens dokdonensis
NODE_6758_length_1139_cov_1.723247,Nonlabens dokdonensis
NODE_46244_length_206_cov_1.006623,Nonlabens dokdonensis
NODE_11956_length_720_cov_1.374436,Nonlabens dokdonensis
NODE_5771_length_1310_cov_7.513147,Xylella fastidiosa
NODE_44460_length_216_cov_1.260870,Nonlabens dokdonensis
NODE_43554_length_222_cov_0.928144,Nonlabens dokdonensis
NODE_86_length_152084_cov_124.336712,Pseudomonas aeruginosa group
NODE_16090_length_558_cov_45.608350,Paracoccus denitrificans
NODE_11396_length_749_cov_1.946686,Nonlabens dokdonensis
NODE_19768_length_466_cov_4.435523,Nonlabens dokdonensis
NODE_11692_length_733_cov_2.119469,Nonlabens dokdonensis
NODE_723_length_22016_cov_8.193707,Xylella fastidiosa
NODE_11188_length_760_cov_0.869504,Nonlabens dokdonensis
NODE_39318_length_243_cov_1.000000,Nonlabens dokdonensis
NODE_38425_length_247_cov_0.979167,Nonlabens dokdonensis
NODE_42078_length_229_cov_1.408046,Nonlabens dokdonensis
NODE_24162_length_386_cov_1.093656,Nonlabens dokdonensis
NODE_29945_length_313_cov_1.019380,Nonlabens dokdonensis
NODE_23598_length_396_cov_1.011730,Nonlabens dokdonensis
NODE_15339_length_583_cov_0.840909,Nonlabens dokdonensis
NODE_35716_length_262_cov_1.038647,Rhodanobacter denitrificans
NODE_21568_length_432_cov_0.923077,Nonlabens dokdonensis
NODE_32965_length_282_cov_0.955947,Nonlabens dokdonensis
NODE_34939_length_267_cov_0.825472,Nonlabens dokdonensis
NODE_36831_length_256_cov_0.930348,Nonlabens dokdonensis
NODE_30116_length_311_cov_1.136719,Nonlabens dokdonensis
NODE_29298_length_320_cov_1.045283,Nonlabens dokdonensis
NODE_39251_length_243_cov_1.106383,Nonlabens dokdonensis
NODE_16231_length_554_cov_1.903808,Nonlabens dokdonensis
NODE_39383_length_243_cov_0.664894,Nonlabens dokdonensis
NODE_27238_length_344_cov_1.179931,Nonlabens dokdonensis
NODE_37721_length_251_cov_0.908163,Nonlabens dokdonensis
NODE_28749_length_327_cov_0.680147,Nonlabens dokdonensis
NODE_27892_length_336_cov_2.320285,Nonlabens dokdonensis
NODE_47700_length_56_cov_6.000000,Xylella fastidiosa
NODE_44080_length_218_cov_1.944785,Nonlabens dokdonensis
NODE_38430_length_247_cov_0.968750,Nonlabens dokdonensis
NODE_28834_length_325_cov_2.055556,Nonlabens dokdonensis
NODE_14410_length_615_cov_1.121429,Nonlabens dokdonensis
NODE_31978_length_291_cov_0.978814,Nonlabens dokdonensis
NODE_27516_length_341_cov_1.094406,Nonlabens dokdonensis
NODE_18681_length_491_cov_1.018349,Nonlabens dokdonensis
NODE_18198_length_503_cov_1.392857,Nonlabens dokdonensis
NODE_7256_length_1072_cov_2.381514,Nonlabens dokdonensis
NODE_25055_length_372_cov_2.028391,Nonlabens dokdonensis
NODE_13677_length_642_cov_1.296422,Nonlabens dokdonensis
NODE_42219_length_229_cov_0.890805,Nonlabens dokdonensis
NODE_46524_length_155_cov_36.020000,Paracoccus denitrificans
NODE_831_length_18502_cov_76.229848,Paracoccus denitrificans
NODE_27123_length_345_cov_10.720690,Xylella fastidiosa
NODE_26288_length_356_cov_1.385382,Nonlabens dokdonensis
NODE_21988_length_424_cov_1.300813,Nonlabens dokdonensis
